"Country Code","country name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"TON","Tonga","9.047288","9.047288","9.047288","9.047288","9.047288","9.047288","9.047288","13.90089","14.15634","14.15634","14.41179","15.17815","15.17815","15.17815","15.17815","15.4336","15.4336","15.4336","15.68906","15.68906","15.94451","18.12141","18.12141","18.93774","19.48197","19.75408","19.75408","20.57042","20.57042","20.57042","21.62555","22.96945","22.68068","22.93613","22.90281","23.15826","23.74816","24.00361","24.50216","25.3185","25.82941","25.82941","26.37363"
"TTO","Trinidad and Tobago","31.7603","32.01575","32.52048","33.79157","35.82284","36.5892","37.1001","37.1001","37.1001","37.35556","37.06678","37.57769","36.76135","39.1937","38.51247","40.94482","42.31773","40.5999","38.35449","35.90548","36.91494","39.6194","39.87486","39.87486","39.89338","62.29535","59.09485","43.65297","42.59354","45.41644","45.67189","46.4654","46.17662","46.47157","46.1828","46.69371","46.69371","47.74266","48.73977","48.98904","50.87717","52.12356","54.02834"
"TUN","Tunisia","45.46136","50.44206","52.60847","55.73868","57.58731","60.45158","62.79445","63.59413","63.32819","63.56081","63.03942","62.53656","63.01228","64.91707","64.96274","65.4903","67.76898","65.88703","62.0608","71.95654","70.49356","75.07548","80.20811","82.71224","82.88522","84.12177","81.72544","82.09546","80.15348","82.01917","82.93792","86.19233","85.27808","86.57304","86.47513","86.00269","87.04218","87.09113","86.54691","87.05164","86.62816","84.39658","85.16397"
"TUR","Turkey","56.8086","57.59162","58.88554","59.41311","60.94396","61.72698","62.52234","63.53798","63.47565","62.64265","61.28209","60.42626","58.24936","61.22593","61.77634","62.84813","63.12642","61.49374","74.64911","72.06887","71.30148","77.63803","78.13659","82.97182","87.3735","87.79697","85.54752","86.58701","86.59648","87.09175","88.55144","89.81738","89.80071","90.07283","89.46299","89.46299","90.70898","87.882","92.66723","92.69335","92.71947","92.49632","92.96874"
"TZA","Tanzania","29.08463","30.67164","31.03509","32.64492","34.2776","35.38888","36.74944","37.83789","37.29367","36.72661","36.68094","36.13671","34.77615","35.32038","37.95016","39.03861","39.85495","36.02254","31.12452","27.6099","27.88201","33.09781","33.09781","32.84853","32.84853","49.83014","49.83014","51.3943","51.3943","53.2273","54.46383","54.98194","53.62138","54.21456","55.25734","55.03418","56.27399","56.5558","56.85075","57.44843","58.1942","58.41735","60.05003"
"UGA","Uganda","31.46341","34.31963","33.73782","36.8495","39.03257","40.91452","42.52436","43.87444","43.33639","43.00195","42.66751","41.81785","40.71274","42.88964","41.8302","44.21688","45.81623","42.55089","38.99677","35.26188","36.30465","39.33925","39.33925","40.9096","43.03034","43.89852","43.9047","44.61303","44.86848","45.91744","45.91744","46.42834","47.63524","48.14614","65.47944","66.40436","68.78447","70.35153","71.54857","72.84351","72.5714","70.91138","70.96363"
"UKR","Ukraine",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","24.97896","43.08702","45.83549","50.39637","54.08418","60.31121","65.51159","64.45937","67.97914","72.03323","76.34773","76.02564","78.42365","80.2295","80.80499","81.89242","84.52735","85.25852","84.81838","85.05717","85.29597","86.0144"
"URY","Uruguay","71.78484","70.7649","70.44711","69.63078","70.05838","69.47467","67.80867","66.89237","67.34282","66.52546","65.6758","65.34753","65.00691","70.4325","68.88686","70.77499","72.21184","69.21861","67.69452","66.13814","66.17661","73.07732","77.34962","79.18879","80.54935","81.42081","82.98788","81.59998","80.5132","79.80095","80.51937","83.09814","82.00929","83.55063","84.89453","85.14381","85.14381","85.67137","85.69421","85.17282","83.81226","84.06154","84.33365"
"USA","United States","81.95163","82.9901","83.02528","84.8054","86.0442","86.82722","87.59358","88.12114","87.84903","87.3048","87.5436","86.99937","86.45515","86.71059","87.25482","87.23817","87.2215","86.67728","85.82762","84.72251","83.63406","88.49259","89.16206","92.92841","92.34018","93.95124","92.88441","92.66125","92.43809","91.97512","92.64459","92.9167","92.69354","92.99796","92.23058","92.00742","92.27953","92.55164","92.58393","91.91446","91.91446","92.13762","92.40973"
"UZB","Uzbekistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10.65522","16.78608","18.41876","22.05182","27.09112","28.95642","30.01155","31.52574","33.68597","32.86964","34.68926","36.68965","39.09299","38.54877","39.847","40.84411","44.59753","44.03047","45.10226","42.36448","43.99715","45.0461"
"VCT","St. Vincent and the Grenadines",".",".",".",".",".",".",".",".",".","10.47951","10.47951","11.75677","11.75677","11.75677","11.75677","11.75677","11.75677","11.75677","12.01222","15.75138","16.00684","19.52764","19.78309","19.78309","21.12699","23.97029","23.76668","24.0388","24.29425","25.5863","25.5863","25.5863","26.31934","27.37447","26.83025","27.37447","27.9187","28.71837","28.71837","29.2626","30.54417","29.94997","30.49419"
"VEN","Venezuela, RB","43.52574","45.40769","47.7487","48.82049","51.63722","53.46302","54.77978","56.08418","57.82668","57.54408","57.50459","57.45892","56.89804","60.89642","62.13419","62.90055","63.40528","61.22838","57.67426","53.82519","54.14297","77.96419","79.55858","82.08884","81.96359","81.87064","80.78837","81.82786","81.86015","81.86015","81.89245","82.34205","81.55801","81.86241","66.16959","65.9203","66.19242","66.53304","66.78231","67.3037","66.75948","66.47071","66.56205"
"VIR","Virgin Islands (U.S.)","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","1.544225","2.088449","2.088449","2.088449","2.088449","2.088449","1.544225","2.088449","1.544225","1.544225","2.088449","2.088449","2.088449","2.088449","2.088449"
"VNM","Vietnam","26.77334","27.2719","27.77045","25.78241","27.27807","26.53024","27.29042","27.5397","28.04443","31.03576","31.03576","31.29739","31.55284","31.55284","33.0485","33.29778","33.55323","33.80251","34.30107","34.55652","34.57935","35.16925","34.42141","35.4642","36.25956","40.36404","41.98006","42.23551","42.49096","43.04136","44.36243","44.86716","44.811","46.87373","46.56211","48.14481","51.12138","53.25262","54.0128","53.95047","52.88486","53.13413","55.77626"
"VUT","Vanuatu",".",".",".",".",".",".",".",".",".",".","9.092957","9.092957","9.092957","9.092957","9.092957","14.20201","15.4484","15.70385","16.45786","16.23328","16.50539","19.22651","19.22651","18.93774","19.73742","21.30159","21.82915","22.9176","22.9176","23.67161","43.92672","45.85884","43.5127","23.42851","22.34006","42.36359","45.2402","47.28484","46.77291","47.44238","49.70053","28.756","30.11656"
"WBG","West Bank and Gaza","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471","6.986471"
"WSM","Samoa","8.073013","8.073013","8.073013","8.073013","8.073013","8.073013","8.073013","8.073013","12.92661","12.92661","13.9299","14.69625","14.69625","14.69625","14.69625","14.69625","14.69625","14.69625","14.95171","15.20716","15.47927","16.83983","17.33839","17.6105","18.41018","18.93774","19.48197","19.25553","20.5371","21.08132","42.2813","43.52729","43.52627","44.64701","44.26033","45.06001","46.89919","47.15464","47.15464","48.52981","49.65055","48.66001","49.10633"
"YEM","Yemen, Rep.","15.28113","15.28113","17.02607","19.76812","19.76812","20.26668","19.26957","20.0174","21.01451","20.76523","21.26379","21.26379","21.26379","21.01451","21.01451","21.76234","21.76234","26.61594","26.61594","26.61594","28.18198","31.67377","31.92304","32.17232","31.92304","34.75644","36.117","36.66122","36.36627","36.41195","38.02796","38.28341","38.28341","55.56942","55.98962","58.2751","61.59719","61.76811","63.53549","66.07643","64.71587","66.01082","66.80103"
"ZAF","South Africa","25.74105","26.28527","27.08495","28.15674","29.46732","31.82686","32.62653","34.93854","35.37476","34.03703","33.49281","32.93193","31.84348","32.13842","30.82353","31.07898","31.33444","30.81305","30.79639","30.2355","30.2355","29.39633","29.89489","31.63983","34.02034","42.25457","47.45181","52.80458","54.08184","72.16753","73.78354","77.69572","78.33187","81.38924","83.59247","84.09719","84.85738","85.51514","86.48903","86.44007","87.25641","86.9843","87.52852"
"ZAR","Congo, Dem. Rep.","33.51001","34.57562","35.39196","36.48041","32.53764","32.87826","37.7287","38.54504","39.08926","38.83998","36.8686","40.35848","40.60776","42.46688","44.21182","46.1166","47.47717","44.71037","40.60585","37.36334","37.65829","40.37941","40.37941","40.92363","40.92363","40.92363","40.92363","44.17232","44.42778","46.60468","44.70179","44.70179","45.17938","44.18227","43.88733","44.39823","46.0309","62.17333","64.45882","62.95963","63.06205","62.74098","63.56678"
"ZMB","Zambia","26.13533","26.67956","32.19267","31.25976","31.54422","32.32106","31.59606","33.37002","35.71103","37.48498","38.79556","40.61087","41.90911","44.58025","45.64587","48.33366","49.94968","46.91695","60.45302","59.17821","59.47316","61.63218","46.01114","67.2858","69.34814","69.15727","67.8685","70.80558","66.84342","66.20174","71.03491","73.37881","72.01825","73.37881","75.65362","73.79","76.036","75.19353","75.73776","76.77726","75.63985","75.22583","74.0578"
"ZWE","Zimbabwe",".",".",".",".",".",".",".",".",".",".","28.76996","30.94686","33.1071","35.01189","32.56287","33.90678","36.22496","36.60934","35.23212","34.62556","34.15601","57.06626","57.95889","64.78756","68.39927","68.61792","67.92683","66.39496","63.27074","64.50401","66.8335","67.34441","65.98384","67.05563","65.73315","67.23499","69.63505","70.40532","70.95572","71.49994","70.95572","70.18833","70.3642"
