"Country Code","country name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"URY","Uruguay","36.9169","36.84771","36.77852","36.70933","36.64014","36.57095","36.57095","36.50176","36.46819","36.31744","36.23838","36.29625","36.72938","37.1374","36.18696","35.86795","35.85162","35.45796","35.16221","35.01702","34.66546","44.67685","44.36859","45.13138","44.49055","47.60577","49.94381","51.71479","53.73183","55.46161","53.238","53.31673","50.75666","50.10134","50.66124","51.99536","51.8249","51.58791","53.06179","53.51052","53.23012","53.96869","54.47781"
"USA","United States","53.073","53.19099","53.30962","53.47356","53.77603","53.86298","54.08004","54.58461","55.80607","56.15987","55.93787","56.91091","57.30832","57.46239","57.53138","70.32543","70.5503","71.0347","71.2338","71.65661","71.65685","72.60201","72.95615","73.27578","74.05497","74.95082","75.14561","75.19356","76.18999","76.48262","77.15852","77.18912","77.03082","77.29061","78.02979","78.51092","78.33792","78.72712","78.57253","78.08827","78.08827","78.06252","77.95251"
"UZB","Uzbekistan",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","25.47206","25.39176","25.39176","25.21682","25.32916","26.37736","26.81248","27.5555","27.22019","30.86711","31.32716","32.01925","32.55959","33.30955","33.66996","35.79912","37.51342","38.21126","38.96885","39.04101","40.06722","40.4601"
"VCT","St. Vincent and the Grenadines",".",".",".",".",".",".",".",".",".","43.14592","43.10556","43.27193","43.34326","43.49777","43.54536","43.61669","43.59324","43.77147","43.8904","43.89516","43.96648","44.13285","44.33483","44.48934","44.59626","44.4679","45.95171","46.54102","47.73125","48.46886","48.36244","49.62998","50.06908","50.57127","51.04677","51.73961","51.22273","50.71921","49.25473","48.55594","49.0727","50.37017","47.75025"
"VEN","Venezuela, RB","26.20038","26.26508","26.43107","27.40405","27.90053","27.86822","28.10296","28.73144","29.16654","29.27467","29.39517","29.4796","29.8021","29.28155","29.40386","39.45216","38.84701","37.84874","37.67871","37.98407","37.92167","39.1483","39.48595","41.16241","41.62643","41.86948","43.28811","44.54882","47.81362","49.11261","49.0148","49.86693","50.30572","50.14981","48.78827","51.21541","49.6336","51.45601","52.2178","50.87754","48.81733","48.95419","49.91948"
"VIR","Virgin Islands (U.S.)","53.41708","53.41708","53.2099","53.11481","53.00272","53.00272","53.00272","53.00272","53.00272","53.09781","53.09781","53.09781","52.98572","52.89063","52.89063","52.89063","58.60722","59.84021","60.83202","61.39247","61.82382","62.048","62.27218","62.1601","62.1601","63.55708","64.08096","64.60482","64.95407","63.85287","63.29845","62.7364","63.43489","63.43489","63.43489","44.32566","63.43489","63.52997","63.52997","63.52997","44.59538","63.87922","64.22847"
"VNM","Vietnam","10.9169","10.8276","10.8276","10.73829","10.73829","10.73829","10.64898","10.64898","10.64898","10.55967","10.55967","10.55967","10.55967","10.55967","10.47037","10.47037","10.47037","10.47037","10.38106","10.38106","10.38106","10.38106","10.29175","10.83701","11.63617","13.97835","15.32183","17.61082","19.10597","21.84034","23.46984","25.6862","24.16394","29.41843","27.59485","29.00285","29.33282","30.23966","31.64196","29.82622","33.04343","34.369","31.63659"
"VUT","Vanuatu",".",".",".",".",".",".",".",".",".",".","29.83652","29.68562","29.69911","29.46212","29.1791","28.91772","28.76409","28.53214","28.21423","27.98526","27.72115","27.58904","27.19567","26.94233","26.55972","26.50767","26.49954","27.69975","28.30913","28.72521","29.89544","30.38453","30.16127","30.22157","31.11694","31.14083","32.19434","32.13482","33.13218","33.53981","33.66469","33.39796","33.52291"
"WBG","West Bank and Gaza","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","40.91295","41.03096","40.91295","41.38497","41.97499","43.60561","44.87024","48.25833","49.91648","50.27781","51.22676","51.77665","52.13797","52.59154","53.14143","53.28","53.46066"
"WSM","Samoa","55.74037","55.74037","55.74037","55.80956","55.72799","55.72799","55.79718","55.86637","55.93556","55.93556","55.854","55.71562","55.50805","55.32021","55.17197","54.90257","54.98162","54.97912","55.03844","55.1175","56.07402","56.05178","55.52779","54.8898","55.16457","55.40012","55.31155","54.86625","56.05214","56.40912","57.54449","58.59517","59.21892","59.47055","48.42087","48.09352","56.37209","56.55805","56.13452","56.02318","42.82512","55.85923","55.52274"
"YEM","Yemen, Rep.","17.86332","17.77402","17.84978","17.84978","17.76047","17.76047","17.76047","17.67116","17.67116","17.58185","17.49255","17.5061","17.51964","17.34103","17.17596","17.27882","17.1002","17.18951","17.18951","16.74297","16.4615","16.24241","16.02332","15.70931","15.31954","15.50247","17.25462","18.40852","19.76991","20.71474","20.27184","20.56393","22.72261","23.163","23.64898","22.03762","22.02019","23.94553","24.39484","24.83013","25.09323","24.8619","25.09034"
"ZAF","South Africa","24.95842","24.88923","24.76808","24.68902","24.58772","24.26916","24.15242","23.87935","23.91453","23.9244","23.92645","24.21515","24.50941","24.57096","24.76086","25.00405","28.33787","28.20936","27.95424","27.66761","27.81421","27.64623","28.61502","29.85598","32.27394","42.81364","43.82423","44.61713","45.60008","45.84761","46.07807","46.75831","46.32127","45.32794","45.27465","45.56745","45.99435","46.29067","47.11737","47.56718","49.20117","49.0325","48.88741"
"ZAR","Congo, Dem. Rep.","10.92091","10.74597","10.66568","10.49074","10.33016","10.16957","9.994632","9.83405","9.65911","9.498528","9.243297","9.082715","8.827483","8.491961","8.156438","8.010215","6.226227","6.240586","5.746298","6.991105","6.991105","6.721514","6.451923","6.336236","6.300838","6.125898","5.856307","5.681366","5.492066","5.222476","6.869781","10.95106","13.26396","13.21882","12.07444","12.64176","13.83113","14.64055","14.50405","15.09387","15.38877","15.68368","15.97859"
"ZMB","Zambia","23.19327","24.8225","24.58846","24.03333","24.02429","23.94853","23.23963","23.03555","23.19383","22.80975","23.07607","25.07318","24.06924","23.92432","23.49322","22.62639","21.23308","23.43193","24.40182","25.21116","25.75389","25.63818","25.51597","25.41969","24.01199","25.9693","26.47484","25.85337","26.60108","28.68008","28.75138","28.47688","31.03882","31.4551","32.09378","30.63954","30.43291","28.7113","26.97533","28.58197","27.81051","26.28252","24.93453"
"ZWE","Zimbabwe",".",".",".",".",".",".",".",".",".",".","25.1636","25.03258","24.95364","25.02522","25.25731","25.06202","24.99673","25.01044","24.97699","25.19514","24.81999","25.45029","26.95808","27.63428","28.04229","29.43639","29.92838","30.57434","29.01303","29.83283","30.22635","30.51455","33.9178","33.3798","33.57468","29.7525","32.8756","34.48962","33.60717","32.91491","34.09866","34.70488","34.82397"
